datetime,active_leaks,new_leaks,n_tags,cum_repaired_leaks,daily_emissions_kg,truck_prop_sites_avail,truck_cost,truck_eff_flags,truck_flags_redund1,truck_flags_redund2,truck_flags_redund3,truck_sites_visited,OGI_FU_prop_sites_avail,OGI_FU_cost,OGI_FU_redund_tags,OGI_FU_sites_visited
2011-01-01 00:00:00,199,4,0,0,3363.508521964797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-02 07:00:00,203,11,0,0,3381.4675203839975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-03 07:00:00,214,4,0,0,3410.982758822397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-04 07:00:00,218,2,0,0,3416.8596868223967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-05 07:00:00,220,2,0,0,3421.0096228511966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-06 07:00:00,222,4,0,0,3423.7659363839966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-07 07:00:00,226,5,0,0,3568.0290530975963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-08 07:00:00,231,1,0,0,3635.469379555196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-09 07:00:00,232,3,0,0,3638.4336195263963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-10 07:00:00,235,1,0,0,3652.4866947839964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-11 07:00:00,236,8,0,0,3665.7475876223966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-12 07:00:00,244,1,0,0,3693.381178003197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-13 07:00:00,245,3,0,0,3693.654403574397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-14 07:00:00,248,5,0,0,3719.124528364797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-15 07:00:00,253,6,0,0,3731.5623075839962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-16 07:00:00,259,5,0,0,3743.891827603196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-17 07:00:00,264,1,0,0,3752.574902755196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-18 07:00:00,265,2,0,0,3754.898179574396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-19 07:00:00,267,3,0,0,3760.2131907455964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-20 07:00:00,270,2,0,0,3782.540362003196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-21 07:00:00,272,4,0,0,3808.835318822396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-22 07:00:00,276,4,0,0,3875.7824644031957,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2011-01-23 07:00:00,280,2,0,0,3889.070851622396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-24 07:00:00,282,1,0,0,3899.664787622396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-25 07:00:00,283,4,0,0,3902.635901231996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-26 07:00:00,287,4,0,0,3931.0565188895957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-27 07:00:00,291,4,0,0,3940.2757348127957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-28 07:00:00,295,2,0,0,3960.501302793596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-29 07:00:00,297,2,0,0,3965.175350812796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-30 07:00:00,299,4,0,0,3975.1455076703955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-31 07:00:00,303,7,0,0,3988.7569540799955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-01 07:00:00,310,1,0,0,4007.252093270395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-02 07:00:00,311,5,0,0,4008.164563670395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-03 07:00:00,316,2,0,0,4025.748950870395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-04 07:00:00,318,1,0,0,4036.7604580703955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-05 07:00:00,319,3,0,0,4048.5727396511957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-06 07:00:00,322,5,0,0,4052.105770089596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-07 07:00:00,327,1,0,0,4065.651917279996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-08 07:00:00,328,3,0,0,4072.322746108796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-09 07:00:00,331,0,0,0,4077.536371718396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-10 07:00:00,331,1,0,0,4077.536371718396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-11 07:00:00,332,2,0,0,4083.8532101567957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-12 07:00:00,334,1,0,0,4087.3896773279957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-13 07:00:00,335,3,0,0,4087.6697765375957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-14 07:00:00,338,3,0,0,4096.808227814396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-15 07:00:00,341,7,0,0,4171.135901414395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-16 07:00:00,348,1,0,0,4188.139469452795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-17 07:00:00,349,2,0,0,4189.615575091196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-18 07:00:00,351,2,0,0,4190.485085510395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-19 07:00:00,353,1,0,0,4205.997082310395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-20 07:00:00,354,4,0,0,4207.086547948795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-21 07:00:00,358,4,0,0,4209.031776729595,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0
2011-02-22 07:00:00,362,6,0,0,4219.854259996795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-23 07:00:00,368,2,0,0,4282.948752854395,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0
2011-02-24 07:00:00,370,4,0,0,4283.474583254395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-25 07:00:00,374,4,0,0,4301.760077683195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-26 07:00:00,378,5,0,0,4305.738173615994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-27 07:00:00,383,2,0,0,4326.888240863995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-28 07:00:00,385,4,0,0,4333.442218444795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-01 07:00:00,389,2,0,0,4354.628372035195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-02 07:00:00,391,4,0,0,4360.845543235195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-03 07:00:00,395,7,0,0,4364.847696815995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-04 07:00:00,402,3,0,0,4397.160490531195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-05 07:00:00,405,5,0,0,4467.470544950395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-06 07:00:00,410,2,0,0,4623.109469798395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-07 07:00:00,412,5,0,0,4624.898324169595,0.936,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.0,0.0,0.0
2011-03-08 07:00:00,417,4,0,0,4634.062551417596,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0
2011-03-09 07:00:00,421,8,0,0,4651.985463407997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-10 07:00:00,429,2,0,0,4723.065361007996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-11 07:00:00,431,4,0,0,4727.282314579196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-12 07:00:00,435,1,0,0,4731.523325884796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-13 07:00:00,436,5,0,0,4733.856913075196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-14 07:00:00,441,1,0,0,4769.070365865595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-15 07:00:00,442,2,0,0,4831.441412255995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-16 07:00:00,444,4,0,0,4831.974116294395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-17 07:00:00,448,3,0,0,4839.038458675195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-18 07:00:00,451,3,0,0,4844.379245903995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-19 07:00:00,454,3,0,0,4968.736417094395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-20 07:00:00,457,7,0,0,4971.453207551995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-21 07:00:00,464,5,0,0,5118.068813875195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-22 07:00:00,469,4,0,0,5135.355917855995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-23 07:00:00,473,1,0,0,5148.3590506367955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-24 07:00:00,474,2,0,0,5148.6288394751955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-25 07:00:00,476,4,0,0,5156.952769094395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-26 07:00:00,480,5,0,0,5298.621101827195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-27 07:00:00,485,1,0,0,5314.433818665595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-28 07:00:00,486,5,0,0,5318.028711503995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-29 07:00:00,491,2,0,0,5330.024861961595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-30 07:00:00,493,1,0,0,5340.971069942395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-31 07:00:00,494,5,0,0,5468.740983503995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-01 07:00:00,499,1,0,0,5495.470695532794,1.0,3000.0,7.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0
2011-04-02 07:39:00,500,4,0,0,5496.525793151994,1.0,3000.0,6.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0
2011-04-03 07:02:00,504,6,0,0,5502.277277855994,1.0,3000.0,7.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0
2011-04-04 07:35:00,510,6,9,0,5510.183636275194,1.0,3000.0,5.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,7.0
2011-04-05 15:29:00,516,1,19,0,5561.007034780794,1.0,3000.0,4.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,6.0
2011-04-06 14:00:00,517,2,32,0,5570.269210771194,1.0,3000.0,6.0,0.0,0.0,0.0,21.0,1.0,3000.0,0.0,7.0
2011-04-07 14:13:00,519,1,41,0,5576.500129161594,1.0,3000.0,6.0,0.0,0.0,0.0,20.0,1.0,3000.0,0.0,5.0
2011-04-08 09:31:00,520,1,47,0,5577.074074771193,1.0,3000.0,6.0,0.0,0.0,0.0,22.0,1.0,3000.0,0.0,4.0
2011-04-09 09:37:00,521,9,58,0,5578.129172390393,1.0,3000.0,7.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,6.0
2011-04-10 09:45:00,530,6,69,0,5592.156471590393,1.0,3000.0,7.0,0.0,0.0,0.0,19.0,1.0,3000.0,0.0,6.0
2011-04-11 12:12:00,536,2,78,0,5632.755389999993,1.0,3000.0,5.0,0.0,0.0,0.0,19.0,1.0,3000.0,0.0,6.0
2011-04-12 09:33:00,538,5,91,0,5633.918746819193,1.0,3000.0,8.0,0.0,0.0,0.0,19.0,1.0,3000.0,0.0,7.0
2011-04-13 12:31:00,543,6,113,0,5706.483342019193,1.0,3000.0,7.0,0.0,0.0,0.0,22.0,1.0,3000.0,0.0,7.0
2011-04-14 12:19:00,549,2,124,0,5755.445713295992,1.0,3000.0,5.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,5.0
2011-04-15 11:04:00,551,8,154,0,5775.0818700671925,1.0,3000.0,6.0,0.0,0.0,0.0,22.0,1.0,3000.0,0.0,8.0
2011-04-16 18:38:00,559,3,164,0,5781.165006009593,1.0,3000.0,6.0,0.0,0.0,0.0,16.0,1.0,3000.0,0.0,7.0
2011-04-17 14:50:00,562,3,170,0,5787.440602790392,1.0,3000.0,5.0,0.0,0.0,0.0,23.0,1.0,3000.0,0.0,5.0
2011-04-18 10:18:00,565,2,180,0,5790.0439788191925,1.0,3000.0,6.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,6.0
2011-04-19 12:26:00,567,5,195,0,5792.728119667193,1.0,3000.0,7.0,0.0,0.0,0.0,20.0,1.0,3000.0,0.0,6.0
2011-04-20 11:57:00,572,4,203,3,5797.976113295992,1.0,3000.0,8.0,0.0,0.0,0.0,20.0,1.0,3000.0,0.0,5.0
2011-04-21 10:06:00,573,5,209,15,5787.316877990393,1.0,3000.0,9.0,0.0,0.0,0.0,20.0,1.0,3000.0,0.0,6.0
2011-04-22 09:48:00,566,3,211,32,5667.082148447991,1.0,3000.0,5.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,7.0
2011-04-23 16:28:00,552,6,228,41,5575.266317980792,1.0,3000.0,7.0,0.0,0.0,0.0,21.0,1.0,3000.0,0.0,8.0
2011-04-24 18:11:00,549,2,238,47,5428.8844139807925,1.0,3000.0,6.0,0.0,0.0,0.0,20.0,1.0,3000.0,0.0,9.0
2011-04-25 17:03:00,545,3,247,50,5399.410417113592,1.0,3000.0,7.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,5.0
2011-04-26 09:30:00,545,1,242,69,5398.566682665592,1.0,3000.0,5.0,0.0,0.0,0.0,13.0,1.0,3000.0,0.0,7.0
2011-04-27 14:32:00,527,2,262,75,5250.413108131191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.0,6.0
2011-04-28 12:08:00,523,4,264,88,5198.947028063993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.0,7.0
2011-04-29 13:39:00,514,5,269,100,5174.588707977592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.0,5.0
2011-04-30 09:46:00,507,2,252,117,5012.473133548792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-01 07:46:00,492,4,239,130,4098.337603891193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-02 07:46:00,483,3,213,156,4015.7186501951933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-03 07:46:00,460,4,202,167,4046.287267843194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-04 07:46:00,453,1,196,173,4853.292586214394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-05 07:46:00,448,1,185,184,4693.412650147194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-06 07:46:00,438,3,169,200,4590.918682127994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-07 07:46:00,425,3,158,211,4545.228144499194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-08 07:46:00,417,2,141,228,3643.4272899167954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-09 07:46:00,402,6,119,250,3256.7769793727953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-10 07:46:00,386,3,95,274,3190.359101011196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-11 07:46:00,365,4,79,290,2181.5998754976004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-12 07:46:00,353,4,68,301,2822.817398687999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-13 07:46:00,346,4,40,329,2785.9010113151994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-14 07:46:00,322,4,27,342,2638.0326914783996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-15 07:46:00,313,2,5,364,2511.1580643935995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-16 07:46:00,293,3,0,369,2394.769114022399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-17 07:46:00,291,5,0,369,2380.5820035936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-18 07:46:00,296,6,0,369,2387.0552163551997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-19 07:46:00,302,6,0,369,2417.0980036031997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-20 07:46:00,308,3,0,369,2424.0678340607997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-21 07:46:00,311,2,0,369,2439.5712388127995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-22 07:46:00,313,2,0,369,2453.9679940031992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-23 07:46:00,315,5,0,369,2473.1590852799995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-24 07:46:00,320,2,0,369,2491.5081605183996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-25 07:46:00,322,4,0,369,2492.3089348991994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-26 07:46:00,326,5,0,369,2494.209485289599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-27 07:46:00,331,6,0,369,2509.654464547199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-28 07:46:00,337,2,0,369,2550.851386127999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-29 07:46:00,339,3,0,369,2562.928301318399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-30 07:46:00,342,2,0,369,2570.702342975999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-31 07:46:00,344,2,0,369,2580.452544614399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-01 07:46:00,346,0,0,369,2582.995776566399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-02 07:46:00,346,2,0,369,2582.995776566399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-03 07:46:00,348,3,0,369,2584.0629029663987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-04 07:46:00,351,4,0,369,3454.2469158335985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-05 07:46:00,355,2,0,369,3458.769744671998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-06 07:46:00,357,1,0,369,3459.9262279391983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-07 07:46:00,358,3,0,369,3460.189143139198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-08 07:46:00,361,3,0,369,3482.4853831103983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-09 07:46:00,364,4,0,369,3501.918768758398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-10 07:46:00,368,3,0,369,3520.1939528159983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-11 07:46:00,371,9,0,369,3543.2050472063984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-12 07:46:00,380,4,0,369,3558.0434312447987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-13 07:46:00,384,2,0,369,3575.093395996799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-14 07:46:00,386,3,0,369,3576.478426358399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-15 07:46:00,389,5,0,369,3590.5486855391987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-16 07:46:00,394,2,0,369,3612.949747977599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-17 07:46:00,396,3,0,369,3614.267760796799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-18 07:46:00,399,3,0,369,3631.462071263999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-19 07:46:00,402,3,0,369,3651.2820969119985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-20 07:46:00,405,2,0,369,3665.7991401695986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-21 07:46:00,407,0,0,369,3667.402407340798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-22 07:46:00,407,3,0,369,3667.402407340798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-23 07:46:00,410,3,0,369,3685.313290550398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-24 07:46:00,413,5,0,369,3687.791223369598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-25 07:46:00,418,3,0,369,3710.407085711998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-26 07:46:00,421,3,0,369,3722.8190888735985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-27 07:46:00,424,2,0,369,3734.175994415998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-28 07:46:00,426,5,0,369,3735.799882415998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-29 07:46:00,431,2,0,369,3759.8368617215983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-30 07:46:00,433,3,0,369,3785.4685161503985,1.0,3000.0,8.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0
2011-07-01 07:25:00,436,6,0,369,3787.7471145791988,1.0,3000.0,7.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0
2011-07-02 07:20:00,442,3,0,369,3805.8968554271983,1.0,3000.0,7.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0
2011-07-03 07:31:00,445,3,13,369,3826.588109903998,1.0,3000.0,6.0,0.0,0.0,0.0,21.0,1.0,3000.0,0.0,8.0
2011-07-04 18:57:00,448,3,29,369,3841.596615542398,1.0,3000.0,5.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,7.0
2011-07-05 14:31:00,451,3,44,369,3843.897553123198,1.0,3000.0,6.0,0.0,0.0,0.0,19.0,1.0,3000.0,0.0,7.0
2011-07-06 14:03:00,454,7,56,369,3847.648820371198,1.0,3000.0,7.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,6.0
