datetime,active_leaks,new_leaks,n_tags,cum_repaired_leaks,daily_emissions_kg,truck_prop_sites_avail,truck_cost,truck_eff_flags,truck_flags_redund1,truck_flags_redund2,truck_flags_redund3,truck_sites_visited,OGI_FU_prop_sites_avail,OGI_FU_cost,OGI_FU_redund_tags,OGI_FU_sites_visited
2011-01-16 07:00:00,252,6,0,0,2260.288849161598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-17 07:00:00,258,5,0,0,2336.637361132798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-18 07:00:00,263,6,0,0,2342.182637980798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-19 07:00:00,269,2,0,0,2352.623636476798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-20 07:00:00,271,2,0,0,2404.665380476798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-21 07:00:00,273,0,0,0,2405.4627180383977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-22 07:00:00,273,2,0,0,2405.4627180383977,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.0,0.0,0.0
2011-01-23 07:00:00,275,5,0,0,2407.5419819903977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-24 07:00:00,280,1,0,0,2411.5974059231976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-25 07:00:00,281,2,0,0,2415.6803243231975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-26 07:00:00,283,1,0,0,2419.3817578655976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-27 07:00:00,284,5,0,0,2419.6515467039976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-28 07:00:00,289,1,0,0,2429.180074713597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-29 07:00:00,290,3,0,0,2430.2901610943973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-30 07:00:00,293,6,0,0,2435.7976331903974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01-31 07:00:00,299,6,0,0,2501.150103561597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-01 07:00:00,305,1,0,0,2528.8197804575966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-02 07:00:00,306,3,0,0,2529.8954988191967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-03 07:00:00,309,2,0,0,2533.9199916383964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-04 07:00:00,311,5,0,0,2545.022574115196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-05 07:00:00,316,3,0,0,2553.7709484863963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-06 07:00:00,319,3,0,0,2555.6732172863963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-07 07:00:00,322,2,0,0,2560.694382143996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-08 07:00:00,324,4,0,0,2564.230849315196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-09 07:00:00,328,3,0,0,2588.482628524796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-10 07:00:00,331,1,0,0,2592.6480301535958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-11 07:00:00,332,0,0,0,2592.9212557247956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-12 07:00:00,332,4,0,0,2592.9212557247956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-13 07:00:00,336,6,0,0,2608.5415117247953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-14 07:00:00,342,4,0,0,2628.3684109247956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-15 07:00:00,346,2,0,0,2631.368737324795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-16 07:00:00,348,7,0,0,2643.657015772795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-17 07:00:00,355,2,0,0,2683.4809358591956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-18 07:00:00,357,2,0,0,2692.1399534495954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-19 07:00:00,359,2,0,0,2692.9476014687953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-20 07:00:00,361,2,0,0,2698.826247878395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-21 07:00:00,363,2,0,0,2701.434779049595,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0
2011-02-22 07:00:00,365,3,0,0,2702.5173710495947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-23 07:00:00,368,5,0,0,2724.3101198591944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-24 07:00:00,373,4,0,0,2736.661979116794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-25 07:00:00,377,3,0,0,2742.913518249594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-26 07:00:00,380,3,0,0,2761.6956302879935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-27 07:00:00,383,3,0,0,2778.0977582495934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-28 07:00:00,386,6,0,0,2828.9091278879932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-01 07:00:00,392,3,0,0,2837.628289468793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-02 07:00:00,395,3,0,0,2843.6839310303926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-03 07:00:00,398,0,0,0,2849.545393430393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-04 07:00:00,398,4,0,0,2849.545393430393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-05 07:00:00,402,1,0,0,2867.0661998207925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-06 07:00:00,403,5,0,0,2870.9085422591925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-07 07:00:00,408,1,0,0,2935.259185449592,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
2011-03-08 07:00:00,409,5,0,0,2935.518663830392,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.942,0.0,0.0,0.0
2011-03-09 07:00:00,414,2,0,0,2991.4010318591922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-10 07:00:00,416,3,0,0,3002.4108207359923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-11 07:00:00,419,3,0,0,3021.144817564792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-12 07:00:00,422,2,0,0,3028.2813328031916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-13 07:00:00,424,2,0,0,3076.477297631992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-14 07:00:00,426,5,0,0,3077.5255216127916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-15 07:00:00,431,2,0,0,3146.441953622392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-16 07:00:00,433,2,0,0,3150.2361808511914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-17 07:00:00,435,1,0,0,3154.198811270391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-18 07:00:00,436,2,0,0,3156.604571231991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-19 07:00:00,438,6,0,0,3158.132228812791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-20 07:00:00,444,3,0,0,3176.986513622391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-21 07:00:00,447,4,0,0,3179.7771952607914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-22 07:00:00,451,3,0,0,3216.7709105471913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-23 07:00:00,454,4,0,0,3354.117467327991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-24 07:00:00,458,2,0,0,3363.608190499191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-25 07:00:00,460,4,0,0,3370.1381105183914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-26 07:00:00,464,5,0,0,3381.7132529567907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-27 07:00:00,469,2,0,0,3387.6193937471903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-28 07:00:00,471,5,0,0,3407.96009456639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-29 07:00:00,476,5,0,0,3435.51292012799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-30 07:00:00,481,4,0,0,3498.77753467199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-31 07:00:00,485,2,0,0,3512.26525619519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-01 07:00:00,487,2,0,0,3514.5197970623904,1.0,3000.0,9.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0
2011-04-02 07:32:00,489,0,0,0,3526.9146163007904,1.0,3000.0,7.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0
2011-04-03 07:58:00,489,4,0,0,3526.9146163007904,1.0,3000.0,6.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0
2011-04-04 07:28:00,493,2,25,0,3566.4240690719907,1.0,3000.0,6.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,9.0
2011-04-05 18:29:00,495,4,37,0,3567.4757298719906,1.0,3000.0,6.0,0.0,0.0,0.0,25.0,1.0,3000.0,0.0,7.0
2011-04-06 14:58:00,499,5,46,0,3578.287902681591,1.0,3000.0,5.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,6.0
2011-04-07 12:08:00,504,4,56,0,3596.6868114527906,1.0,3000.0,6.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,6.0
2011-04-08 09:57:00,508,2,67,0,3616.8213042431908,1.0,3000.0,5.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,6.0
2011-04-09 12:20:00,510,4,77,0,3618.8094930047905,1.0,3000.0,9.0,0.0,0.0,0.0,21.0,1.0,3000.0,0.0,5.0
2011-04-10 09:52:00,514,4,89,0,4491.559076975991,1.0,3000.0,5.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,6.0
2011-04-11 12:17:00,518,5,98,0,4528.61121775679,1.0,3000.0,7.0,0.0,0.0,0.0,21.0,1.0,1500.0,0.0,5.0
2011-04-12 07:56:00,523,7,117,0,4538.12599857599,1.0,3000.0,4.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,9.0
2011-04-13 18:45:00,530,5,125,0,4557.612654575989,1.0,3000.0,7.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,5.0
2011-04-14 09:52:00,535,2,139,0,4571.328923452788,1.0,3000.0,6.0,0.0,0.0,0.0,21.0,1.0,3000.0,0.0,7.0
2011-04-15 12:38:00,537,2,145,0,4572.445883471988,1.0,3000.0,8.0,0.0,0.0,0.0,20.0,1.0,1500.0,0.0,4.0
2011-04-16 07:41:00,539,3,156,0,4573.145272291188,1.0,3000.0,5.0,0.0,0.0,0.0,16.0,1.0,3000.0,0.0,7.0
2011-04-17 14:17:00,542,2,170,0,4592.121563491189,1.0,3000.0,5.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,6.0
2011-04-18 10:08:00,544,2,186,0,4598.321550767989,1.0,3000.0,6.0,0.0,0.0,0.0,22.0,1.0,3000.0,0.0,8.0
2011-04-19 15:06:00,546,2,193,0,4605.183121939189,1.0,3000.0,6.0,0.0,0.0,0.0,20.0,1.0,1500.0,0.0,5.0
2011-04-20 07:36:00,548,5,200,1,4606.600801910388,1.0,3000.0,8.0,0.0,0.0,0.0,19.0,1.0,1500.0,0.0,5.0
2011-04-21 07:13:00,552,2,176,35,4612.347131644789,1.0,3000.0,9.0,0.0,0.0,0.0,19.0,1.0,3000.0,0.0,6.0
2011-04-22 12:55:00,520,3,181,45,4487.527710691192,1.0,3000.0,5.0,0.0,0.0,0.0,16.0,1.0,3000.0,0.0,6.0
2011-04-23 11:28:00,513,2,191,56,4466.082078719991,1.0,3000.0,6.0,0.0,0.0,0.0,20.0,1.0,3000.0,0.0,8.0
2011-04-24 17:10:00,504,5,204,67,4429.792907481591,1.0,3000.0,9.0,0.0,0.0,0.0,21.0,1.0,3000.0,0.0,8.0
2011-04-25 19:01:00,498,2,207,75,4323.045899462392,1.0,3000.0,5.0,0.0,0.0,0.0,17.0,1.0,3000.0,0.0,6.0
2011-04-26 14:02:00,492,4,214,85,4278.008353939194,1.0,3000.0,8.0,0.0,0.0,0.0,18.0,1.0,3000.0,0.0,6.0
2011-04-27 09:22:00,486,3,230,98,4249.493224271994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.0,8.0
2011-04-28 17:08:00,476,2,239,106,4135.886363404795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.0,6.0
2011-04-29 12:43:00,470,2,230,125,4079.1138642143937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.0,8.0
2011-04-30 17:03:00,453,3,230,125,3135.8617647263945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-01 07:03:00,456,4,216,139,3140.7695151551943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-02 07:03:00,446,2,208,147,3022.6552911359945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-03 07:03:00,440,3,199,156,2999.6751278591955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-04 07:03:00,434,7,185,170,2963.629969401595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-05 07:03:00,427,4,169,186,3612.1300718687958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-06 07:03:00,415,6,162,193,3562.717479868797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-07 07:03:00,414,1,154,201,3567.322791763198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-08 07:03:00,407,3,144,211,3482.909828553599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-09 07:03:00,400,3,129,226,3454.6593324959986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-10 07:03:00,388,4,108,247,3383.3852555615986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-11 07:03:00,371,4,84,271,3279.343009046397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-12 07:03:00,351,2,68,287,3147.2100777023984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-13 07:03:00,337,2,56,299,2192.154288767999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-14 07:03:00,327,4,27,328,2114.532442281599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-15 07:03:00,302,4,10,345,1754.9727079680003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-16 07:03:00,289,6,0,355,1595.3075718048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-17 07:03:00,285,2,0,355,1530.7919621568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-18 07:03:00,287,4,0,355,1546.3469189376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-19 07:03:00,291,4,0,355,1598.2322886144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-20 07:03:00,295,4,0,355,1613.7992742623999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-21 07:03:00,299,4,0,355,1638.6834246623998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-22 07:03:00,303,0,0,355,1643.9932806911997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-23 07:03:00,303,2,0,355,1643.9932806911997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-24 07:03:00,305,4,0,355,1648.3408327007999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-25 07:03:00,309,4,0,355,1671.0357416256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-26 07:03:00,313,3,0,355,1692.5123047968002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-27 07:03:00,316,3,0,355,1715.8361480064004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-28 07:03:00,319,3,0,355,1717.8982280352004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-29 07:03:00,322,2,0,355,1723.9452776352005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-30 07:03:00,324,6,0,355,1725.5760392736004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-31 07:03:00,330,7,0,355,1778.2106313024003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-01 07:03:00,337,2,0,355,1791.8547274080001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-02 07:03:00,339,2,0,355,1799.278215408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-03 07:03:00,341,2,0,355,1810.2330154368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-04 07:03:00,343,6,0,355,1818.9934186752002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-05 07:03:00,349,4,0,355,1895.6649898368003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-06 07:03:00,353,4,0,355,1902.5523371520005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-07 07:03:00,357,4,0,355,1905.4065995136007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-08 07:03:00,361,1,0,355,1973.2971467808006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-09 07:03:00,362,2,0,355,1974.3745835520006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-10 07:03:00,364,2,0,355,1987.7196779424005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-11 07:03:00,366,2,0,355,2023.6445484192004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-12 07:03:00,368,2,0,355,2025.5107308768006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-13 07:03:00,370,1,0,355,2895.7394220480005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-14 07:03:00,371,2,0,355,2896.0040556576005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-15 07:03:00,373,5,0,355,2901.3018828192007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-16 07:03:00,378,5,0,355,2919.772964448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-17 07:03:00,383,8,0,355,3795.3252588384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-18 07:03:00,391,2,0,355,3812.9216749055995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-19 07:03:00,393,2,0,355,3828.517873344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-20 07:03:00,395,3,0,355,3830.6675917439998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-21 07:03:00,398,9,0,355,3842.7874670016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-22 07:03:00,407,1,0,355,3861.6194126592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-23 07:03:00,408,6,0,355,3862.4528366496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-24 07:03:00,414,5,0,355,3879.5388878303997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-25 07:03:00,419,6,0,355,4792.9664367072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-26 07:03:00,425,5,0,355,5682.5082255456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-27 07:03:00,430,5,0,355,5714.087262336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-28 07:03:00,435,4,0,355,5718.5602576416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-29 07:03:00,439,3,0,355,5723.0504368704005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-30 07:03:00,442,3,0,355,5731.623534499201,1.0,3000.0,5.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0
2011-07-01 07:15:00,445,3,0,355,5740.143361689601,1.0,3000.0,7.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0
2011-07-02 07:31:00,448,4,0,355,5742.537092956801,1.0,3000.0,7.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0
2011-07-03 07:42:00,452,1,8,355,5755.842664185601,1.0,3000.0,6.0,0.0,0.0,0.0,21.0,1.0,3000.0,0.0,5.0
2011-07-04 09:27:00,453,4,27,355,5756.652030614401,1.0,3000.0,8.0,0.0,0.0,0.0,22.0,1.0,3000.0,0.0,7.0
