datetime,active_leaks,new_leaks,n_tags,cum_repaired_leaks,daily_emissions_kg,aircraft_prop_sites_avail,aircraft_cost,aircraft_eff_flags,aircraft_flags_redund1,aircraft_flags_redund2,aircraft_flags_redund3,aircraft_sites_visited,OGI_FU_prop_sites_avail,OGI_FU_cost,OGI_FU_redund_tags,OGI_FU_sites_visited
2011-02-17 07:00:00,365,6,0,0,5161.900042771203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-18 07:00:00,371,1,0,0,5171.392484438403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-19 07:00:00,372,2,0,0,5172.4682028000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-20 07:00:00,374,3,0,0,5181.706321228802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-21 07:00:00,377,6,0,0,5201.179230038401,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0
2011-02-22 07:00:00,383,2,0,0,5238.999495676801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-23 07:00:00,385,3,0,0,5240.382807628802,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0
2011-02-24 07:00:00,388,5,0,0,5243.891780505602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-25 07:00:00,393,2,0,0,5259.135706963201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-26 07:00:00,395,4,0,0,5266.828983801602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-27 07:00:00,399,8,0,0,5283.408107088001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02-28 07:00:00,407,0,0,0,5301.399755030403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-01 07:00:00,407,4,0,0,5301.399755030403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-02 07:00:00,411,4,0,0,5303.307179059203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-03 07:00:00,415,5,0,0,5375.205035136002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-04 07:00:00,420,6,0,0,5447.7696302496015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-05 07:00:00,426,3,0,0,6339.292734297603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-06 07:00:00,429,5,0,0,6349.273201526403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-07 07:00:00,434,5,0,0,6355.430228736002,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.0,0.0,0.0
2011-03-08 07:00:00,439,4,0,0,6367.771777536002,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0
2011-03-09 07:00:00,443,2,0,0,6433.077851107202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-10 07:00:00,445,4,0,0,6459.288606374402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-11 07:00:00,449,2,0,0,6466.741307164802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-12 07:00:00,451,3,0,0,6468.112590422402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-13 07:00:00,454,4,0,0,6479.3062480896015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-14 07:00:00,458,5,0,0,6486.147198518401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-15 07:00:00,463,4,0,0,6511.6843409376015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-16 07:00:00,467,0,0,0,6517.236491424002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-17 07:00:00,467,6,0,0,6517.236491424002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-18 07:00:00,473,3,0,0,6531.330808339202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-19 07:00:00,476,4,0,0,6534.5510899584015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-20 07:00:00,480,3,0,0,6556.993393968001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-21 07:00:00,483,0,0,0,6559.273710806402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-22 07:00:00,483,1,0,0,6559.273710806402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-23 07:00:00,484,3,0,0,6560.892443577602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-24 07:00:00,487,3,0,0,6571.726955625602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-25 07:00:00,490,5,0,0,6580.516571654402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-26 07:00:00,495,1,0,0,6610.933970121601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-27 07:00:00,496,9,0,0,6626.232885340802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-28 07:00:00,505,3,0,0,6659.102440569602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-29 07:00:00,508,2,0,0,6707.372296579201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-30 07:00:00,510,5,0,0,6708.415365331201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03-31 07:00:00,515,1,0,0,6742.381259750402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-01 07:00:00,516,3,0,0,6748.677477360002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-02 07:00:00,519,5,0,0,6753.629906179202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-03 07:00:00,524,2,0,0,6778.661838940802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-04 07:00:00,526,9,0,0,6788.393138160002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-05 07:00:00,535,1,0,0,6845.574616588804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-06 07:00:00,536,1,0,0,6846.383983017604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-07 07:00:00,537,3,0,0,6847.471730246404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-08 07:00:00,540,1,0,0,6849.312136732804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-09 07:00:00,541,4,0,0,6850.150715952004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-10 07:00:00,545,2,0,0,6864.076629590405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-11 07:00:00,547,0,0,0,6864.770863180805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-12 07:00:00,547,3,0,0,6864.770863180805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-13 07:00:00,550,4,0,0,6879.122939980805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-14 07:00:00,554,2,0,0,6901.953602400005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-15 07:00:00,556,3,0,0,6909.693276038405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-16 07:00:00,559,3,0,0,6943.025080857606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-17 07:00:00,562,3,0,0,6952.264917609606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-18 07:00:00,565,2,0,0,7835.3197464096065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-19 07:00:00,567,1,0,0,7839.435314419206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-20 07:00:00,568,1,0,0,7845.035580028806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-21 07:00:00,569,0,0,0,7845.298495228806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-22 07:00:00,569,3,0,0,7845.298495228806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-23 07:00:00,572,2,0,0,7865.255992780806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-24 07:00:00,574,4,0,0,7868.490021590406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-25 07:00:00,578,3,0,0,7874.110907942407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-26 07:00:00,581,4,0,0,7890.8790551616075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-27 07:00:00,585,1,0,0,8024.199400713608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-28 07:00:00,586,5,0,0,8024.977835942408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-29 07:00:00,591,5,0,0,8036.9189975520085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-04-30 07:00:00,596,1,0,0,8048.628175248008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-01 07:00:00,597,1,0,0,8050.422184848008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-02 07:00:00,598,2,0,0,8054.618517676809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-03 07:00:00,600,3,0,0,8056.001829715209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-04 07:00:00,603,4,0,0,8927.972978544009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-05 07:00:00,607,3,0,0,8936.91553207681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-06 07:00:00,610,4,0,0,8938.54457521921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-07 07:00:00,614,5,0,0,8940.721788086408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-08 07:00:00,619,3,0,0,8948.116063382407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-09 07:00:00,622,2,0,0,8954.642546582407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-10 07:00:00,624,4,0,0,8956.489826620807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-11 07:00:00,628,2,0,0,8969.541074611207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-12 07:00:00,630,3,0,0,8980.165941811207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-13 07:00:00,633,6,0,0,8983.647420220806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-14 07:00:00,639,5,0,0,9046.65942984961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-15 07:00:00,644,1,0,0,9053.83203151681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-16 07:00:00,645,1,0,0,9054.08807307841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-17 07:00:00,646,3,0,0,9054.97476750721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-18 07:00:00,649,3,0,0,9062.09925387841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-19 07:00:00,652,4,0,0,9079.962021878411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-20 07:00:00,656,3,0,0,9089.92186836481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-21 07:00:00,659,3,0,0,9118.73256275521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-22 07:00:00,662,5,0,0,9120.182892336012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-23 07:00:00,667,6,0,0,9187.36545864961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-24 07:00:00,673,3,0,0,9194.15829386881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-25 07:00:00,676,2,0,0,9214.11922824001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-26 07:00:00,678,3,0,0,9225.31632264001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-27 07:00:00,681,1,0,0,9226.96598661121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-28 07:00:00,682,3,0,0,9228.05201543041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-29 07:00:00,685,4,0,0,9237.40354828801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-30 07:00:00,689,3,0,0,9256.12895306881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-05-31 07:00:00,692,1,0,0,9267.331202697611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-01 07:00:00,693,5,0,0,9271.567058688011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-02 07:00:00,698,2,0,0,10156.036130726412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-03 07:00:00,700,2,0,0,10157.032802764812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-04 07:00:00,702,2,0,0,10160.077807555212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-05 07:00:00,704,3,0,0,10171.506885955212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-06 07:00:00,707,2,0,0,10181.61279639361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-07 07:00:00,709,3,0,0,10184.78668121281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-08 07:00:00,712,1,0,0,10198.836319651211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-09 07:00:00,713,4,0,0,10203.292130860811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-10 07:00:00,717,4,0,0,10246.93605406081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-11 07:00:00,721,1,0,0,10252.68066529921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-12 07:00:00,722,5,0,0,10253.825119699211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-13 07:00:00,727,4,0,0,10275.87219174721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-14 07:00:00,731,3,0,0,10304.248131014412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-15 07:00:00,734,2,0,0,10310.893183872011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-16 07:00:00,736,1,0,0,10317.045055852812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-17 07:00:00,737,4,0,0,10323.635119862412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-18 07:00:00,741,3,0,0,10349.153359862414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-19 07:00:00,744,3,0,0,10352.091823862413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-20 07:00:00,747,4,0,0,10361.202780672013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-21 07:00:00,751,3,0,0,10408.281785481611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-22 07:00:00,754,4,0,0,10422.333142329613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-23 07:00:00,758,2,0,0,10427.436790243215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-24 07:00:00,760,2,0,0,10436.724742291215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-25 07:00:00,762,3,0,0,10442.885206320016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-26 07:00:00,765,3,0,0,10524.856323052816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-27 07:00:00,768,1,0,0,10538.725529433616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-28 07:00:00,769,4,0,0,10539.533177452815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-29 07:00:00,773,5,0,0,10540.846035129614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-30 07:00:00,778,2,0,0,10553.328492739214,1.0,10000.0,2.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0
2011-07-01 07:00:00,780,1,0,0,10557.983638339214,1.0,10000.0,4.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0
2011-07-02 07:00:00,781,5,0,0,10558.234524758414,1.0,10000.0,4.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0
2011-07-03 07:00:00,786,3,4,0,10566.304131139213,1.0,10000.0,3.0,0.0,0.0,0.0,40.0,1.0,1500.0,0.0,2.0
2011-07-04 12:00:00,789,5,24,0,10592.109343900813,1.0,10000.0,3.0,0.0,0.0,0.0,40.0,1.0,1500.0,0.0,4.0
2011-07-05 16:07:00,794,1,42,0,10605.035148681613,1.0,10000.0,1.0,0.0,0.0,0.0,40.0,1.0,1500.0,0.0,4.0
