gpersec
0.008674155
0.085500155
4.73E-05
6.22E-05
0.000270038
0.142838992
0.180030655
0.073648894
0.154500806
0.000181048
0.000257014
0.016005904
0.027699925
0.050541695
0.072181742
0.149633019
0.210292693
5.47E-06
0.001063347
0.004713978
0.010371031
0.017218372
5.13E-05
0.000140768
0.000156742
0.000794153
0.000877744
0.007971948
0.046133896
0.046557258
0.866250997
0.407259524
0.000250925
0.000871002
0.001015105
0.014103638
0.016268102
0.026967927
0.176078895
0.059956377
0.175404375
0.195679468
0.341172681
0.380042012
0.006821484
0.029350239
0.059136394
0.152203877
0.426777913
9.64E-05
6.06E-05
0.000375358
0.009993863
0.028854892
0.073911053
0.064603873
0.119630093
0.426391325
0.250614394
0.000695033
0.029760459
0.00716544
0.046486765
0.199816909
0.018512234
0.064384061
0.032735735
0.158181649
0.112169375
0.230771656
0.561758338
0.387576375
0.75959106
2.42E-05
0.003499762
0.004085655
0.004660062
0.015085048
0.038204448
0.083723375
0.071256752
0.07303033
0.167794944
0.219086796
0.36836992
0.259942826
1.544010719
0.000155136
0.000772149
0.004872095
0.006819601
0.014605387
0.016122561
0.019326418
0.027554194
0.039195642
0.027311292
0.138138685
0.244653659
0.12165246
0.25746713
0.354376847
0.803612433
1.024555117
2.440520903
2.991595593
0.309599445
0.00014742
0.000831333
0.041878256
0.051401678
0.34452312
0.314759435
3.17E-05
0.000243185
0.000757766
0.003089132
0.58796244
0.000307417
0.0004311
0.001599189
0.005386419
0.008990541
0.031310444
0.029984363
0.03384425
0.039930526
0.036218952
0.093900745
0.089361193
0.231944536
0.120086734
0.122754969
0.251280386
0.207505946
0.222792761
0.146074222
0.44361455
0.436773501
0.45607356
0.50644995
0.502031308
0.568556419
0.601939777
0.847952971
0.511036494
9.64E-05
0.000567953
0.002929801
0.021773782
3.95E-05
0.025386246
0.036249214
0.392154513
5.089044526
0.000396769
0.056292518
0.000336921
0.077484457
0.299398263
0.012489173
0.004440754
0.17044301
0.144545807
0.000641066
0.121751212
1.17E-05
0.017136708
0.031393859
0.478603156
9.34E-07
0.000270427
0.000753908
2.67E-05
2.43E-06
3.81E-05
0.000315839
0.000740466
0.000921102
0.004850953
0.022102536
9.65E-05
0.000104787
0.003962485
0.026099607
7.96E-06
0.119441012
4.09E-05
4.01E-05
0.206662779
0.000328356
0.000789214
0.201511939
0.51808236
9.64E-05
0.236801588
0.219420314
3.35E-05
0.00206581
0.000971225
0.000153342
0.00030054
0.003541776
0.082549445
0.184286726
4.48E-05
0.001336825
0.007303722
0.027517891
0.188334387
2.970044352
2.163339677
0.012008464
0.019966059
0.12872386
6.26E-05
3.95E-05
0.000231393
0.000279136
0.002657808
0.0183904
0.000150558
0.026054887
0.025071589
0.052265178
0.205358168
0.234583212
5.906981588
5.815569987
4.16E-06
0.004945854
0.130053496
0.198136944
0.000101093
3.62E-05
0.000461894
0.00113821
0.340950321
