gpersec
0.007454305
0.153727753
0.051087999
0.00057952
0.008219261
0.165269141
0.059046425
0.017561275
0.020761947
0.030894185
0.026917177
0.007138545
14.59466685
0.138155582
0.793970658
0.028862991
0.441260805
4.080789729
0.226232543
0.050999275
0.014082434
0.400792609
0.014968984
0.016728975
0.019790234
0.137763719
0.845117048
0.150625443
0.126240524
3.600557895
0.883582757
3.163542222
1.261378051
2.985124673
0.070064829
1.297413617
0.381309362
0.29457736
4.588324056
0.047751684
3.38557714
0.249530756
0.018954528
0.179444015
0.143383664
0.55512403
0.76696586
0.325996078
0.165020824
0.282715916
0.061568855
0.058871723
0.184737403
0.605812506
0.023310773
0.00320819
1.853796141
0.365636545
1.419931109
0.596831089
